backend,model,scenario,mode,warmup_n,warmup_median_ms,measured_n,measured_median_ms,warmup_to_measured_ratio,warmup_minus_measured_ms
hf_cpu_fp32,models/gpt2-100m,medium,e2e_kv,1,2307.7352999998766,3,2510.246900000311,0.9193260232687034,-202.51160000043456
hf_cpu_fp32,models/gpt2-25m,medium,e2e_kv,1,1017.5820999997997,3,959.0198000000782,1.0610647454825402,58.562299999721404
hf_cpu_fp32,models/gpt2-100m,micro,e2e_kv,1,3421.914099999867,3,2247.995299999729,1.522206963689061,1173.9188000001382
hf_cpu_fp32,models/gpt2-25m,micro,e2e_kv,1,851.2817000000723,3,842.3805000002176,1.010566721332999,8.901199999854725
hf_cpu_fp32,models/gpt2-100m,short,e2e_kv,1,2042.7685000004203,3,1998.989599999732,1.0219005141400908,43.77890000068828
hf_cpu_fp32,models/gpt2-25m,short,e2e_kv,1,873.8108000002285,3,883.753600000091,0.9887493527609263,-9.942799999862473
hf_cpu_fp32,models/gpt2-100m,medium,kv_decode,1,2253.011499999957,3,2468.683300000066,0.9126369105344119,-215.67180000010922
hf_cpu_fp32,models/gpt2-25m,medium,kv_decode,1,972.3641000000498,3,936.6101999999046,1.0381737247791545,35.75390000014522
hf_cpu_fp32,models/gpt2-100m,micro,kv_decode,1,3362.677399999938,3,2211.9260999998005,1.5202485290987984,1150.7513000001377
hf_cpu_fp32,models/gpt2-25m,micro,kv_decode,1,839.5715999999993,3,830.7915000000321,1.010568355598206,8.780099999967206
hf_cpu_fp32,models/gpt2-100m,short,kv_decode,1,1853.3105999999864,3,1958.975600000031,0.9460610943801225,-105.66500000004453
hf_cpu_fp32,models/gpt2-25m,short,kv_decode,1,856.0210000000552,3,862.3035999999047,0.9927141670290485,-6.282599999849481
hf_cpu_fp32,models/gpt2-100m,medium,prefill,1,54.72379999991972,3,56.89230000007228,0.9618841213986813,-2.1685000001525623
hf_cpu_fp32,models/gpt2-25m,medium,prefill,1,45.217999999749736,3,22.40960000017367,2.0177959445683684,22.808399999576068
hf_cpu_fp32,models/gpt2-100m,micro,prefill,1,59.23669999992853,3,36.06919999992897,1.6423070098600796,23.167499999999563
hf_cpu_fp32,models/gpt2-25m,micro,prefill,1,11.710100000072998,3,13.040799999998852,0.8979587141949903,-1.3306999999258533
hf_cpu_fp32,models/gpt2-100m,short,prefill,1,189.45790000043417,3,34.80410000020129,5.4435511907889715,154.65380000023288
hf_cpu_fp32,models/gpt2-25m,short,prefill,1,17.789800000173273,3,20.291400000132853,0.8767162443230531,-2.5015999999595806
hf_gpu_fp16,models/gpt2-100m,medium,e2e_kv,1,688.5363000001234,3,636.3962999998876,1.0819300803606888,52.14000000023589
hf_gpu_fp16,models/gpt2-25m,medium,e2e_kv,1,1404.2244999996,3,224.94110000025103,6.242631960091033,1179.283399999349
hf_gpu_fp16,models/gpt2-100m,micro,e2e_kv,1,631.0358000005181,3,556.9620999999643,1.1329959435310923,74.0737000005538
hf_gpu_fp16,models/gpt2-25m,micro,e2e_kv,1,111.1561000002439,3,102.17859999966096,1.0878608632395896,8.977500000582936
hf_gpu_fp16,models/gpt2-100m,short,e2e_kv,1,744.0629000002446,3,221.5558000002602,3.3583544190645007,522.5070999999843
hf_gpu_fp16,models/gpt2-25m,short,e2e_kv,1,189.44369999962876,3,115.16029999984312,1.6450434741823947,74.28339999978564
hf_gpu_fp16,models/gpt2-100m,medium,kv_decode,1,627.8434000000743,3,626.6906000000745,1.001839504214679,1.1527999999998428
