backend,model,scenario,mode,warmup_n,warmup_median_ms,measured_n,measured_median_ms,warmup_to_measured_ratio,warmup_minus_measured_ms
hf_cpu_fp32,models/gpt2-100m,medium,e2e_kv,1,4335.846799999672,3,3940.159599999788,1.1004241554072849,395.6871999998839
hf_cpu_fp32,models/gpt2-25m,medium,e2e_kv,1,1819.5086999999148,3,1627.2992999997768,1.118115579598765,192.20940000013798
hf_cpu_fp32,models/gpt2-100m,micro,e2e_kv,1,5486.713999999665,3,4099.9956999999085,1.3382243303327825,1386.7182999997567
hf_cpu_fp32,models/gpt2-25m,micro,e2e_kv,1,1243.4361000000536,3,1721.1492999999791,0.7224452288944768,-477.71319999992556
hf_cpu_fp32,models/gpt2-100m,short,e2e_kv,1,3795.821299999716,3,4692.463699999735,0.8089186283955548,-896.6424000000188
hf_cpu_fp32,models/gpt2-25m,short,e2e_kv,1,1737.984500000039,3,1428.5831000001965,1.2165792105477098,309.4013999998424
hf_cpu_fp32,models/gpt2-100m,medium,kv_decode,1,4272.174299999733,3,3871.860899999774,1.1033904394654215,400.3133999999591
hf_cpu_fp32,models/gpt2-25m,medium,kv_decode,1,1774.2134999998598,3,1616.0611999998764,1.0978628160864177,158.15229999998337
hf_cpu_fp32,models/gpt2-100m,micro,kv_decode,1,5401.977999999872,3,4072.751100000005,1.3263707669245648,1329.2268999998669
hf_cpu_fp32,models/gpt2-25m,micro,kv_decode,1,1232.4019000002409,3,1708.755099999962,0.7212279278641323,-476.35319999972126
hf_cpu_fp32,models/gpt2-100m,short,kv_decode,1,3608.372700000018,3,4630.47669999969,0.7792659230960518,-1022.1039999996719
hf_cpu_fp32,models/gpt2-25m,short,kv_decode,1,1722.160499999973,3,1415.9197000003587,1.2162840166709572,306.2407999996142
hf_cpu_fp32,models/gpt2-100m,medium,prefill,1,63.672499999938736,3,43.62309999987701,1.4596051174748756,20.049400000061723
hf_cpu_fp32,models/gpt2-25m,medium,prefill,1,45.29520000005505,3,11.238099999900442,4.030503376945953,34.057100000154605
hf_cpu_fp32,models/gpt2-100m,micro,prefill,1,84.73599999979342,3,31.65239999998448,2.677079779095265,53.08359999980894
hf_cpu_fp32,models/gpt2-25m,micro,prefill,1,11.0341999998127,3,11.65579999997135,0.9466703272053245,-0.6216000001586508
hf_cpu_fp32,models/gpt2-100m,short,prefill,1,187.44859999969776,3,56.01249999972424,3.3465494309416757,131.43609999997352
hf_cpu_fp32,models/gpt2-25m,short,prefill,1,15.824000000066007,3,13.225999999576745,1.1964312717807655,2.5980000004892627
hf_gpu_fp16,models/gpt2-100m,medium,e2e_kv,1,591.7654000004404,3,527.6939999994283,1.121417715572058,64.07140000101208
hf_gpu_fp16,models/gpt2-25m,medium,e2e_kv,1,1433.0933999995068,3,456.6730999995343,3.138116521426307,976.4202999999725
hf_gpu_fp16,models/gpt2-100m,micro,e2e_kv,1,699.1216000001259,3,524.3537999999717,1.333301293897677,174.76780000015424
hf_gpu_fp16,models/gpt2-25m,micro,e2e_kv,1,225.85559999970428,3,225.80560000051264,1.0002214294029534,0.04999999919164111
hf_gpu_fp16,models/gpt2-100m,short,e2e_kv,1,646.0772999994333,3,511.0921999998936,1.2641110547168746,134.98509999953973
hf_gpu_fp16,models/gpt2-25m,short,e2e_kv,1,328.67229999965275,3,243.10160000050016,1.3519956265157307,85.5706999991526
hf_gpu_fp16,models/gpt2-100m,medium,kv_decode,1,550.7685000002311,3,522.3284999997304,1.0544484936213807,28.44000000050073
